time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4000000000000017,0.374587032861,0.60602699664,15.9101094508,6.27796641738,0.0216561617651,0.0,0.316713203352,0.406450229822,4.20932246621,0.0800386333326,0.069932204005,0.0,452.2340384318793,453.238496347284,452.8258259599723,455.33626525189186
2.4600000000000017,0.393171837363,0.630327265132,16.1633421566,6.28255130244,0.0256237588476,0.0,0.302410909862,0.403988810739,4.23167610992,0.0679549065322,0.0571603131652,0.0,428.65483649349056,427.5713953884499,430.0548796867181,429.0348276171462
2.520000000000002,0.410659622631,0.654562865858,16.4242951171,0.00332176791025,0.0297118384835,0.0,0.280073357573,0.404356755283,4.4658588548,0.0615377314797,0.0840494029297,0.0,492.7656827709061,494.75235999088693,493.02881660334816,492.55717947932345
2.580000000000002,0.426877655918,0.67889455121,16.6934831505,0.00758527404738,0.0349900123279,0.0,0.260049688076,0.407076531213,4.50689789502,0.0853616481276,0.0948354431545,0.0,436.7433093735777,437.6486102569821,435.8442544806236,437.8348852253716
2.640000000000002,0.441781513348,0.703477454079,16.9654306784,0.0127986709808,0.0406319676365,0.0,0.236215445275,0.41284395928,4.55779248519,0.0897817328343,0.0923777651427,0.0,441.70481605808754,441.5096194501738,439.3057647086495,439.6784871652139
2.700000000000002,0.455205832998,0.728488994857,17.2390257589,0.0186775455052,0.0461518172727,0.0,0.210776803758,0.421373885999,4.56199538059,0.110717078887,0.0912264655331,0.0,426.28511257073296,426.1942296599019,424.7771091749806,426.5773344837662
2.760000000000002,0.466988802993,0.754128170633,17.5132274807,0.0253980162149,0.0511912968471,0.0,0.181515881903,0.433864436175,4.57795650603,0.114469754246,0.06279859902,0.0,430.1811108906752,427.7725951123247,430.70281267166985,431.03166982566404
2.820000000000002,0.476689232064,0.780763655652,17.7930300396,0.032115419677,0.0546418618455,0.0,0.14146162954,0.454731226283,4.74805208033,0.106391712996,0.0439872398921,0.0,478.9141990985935,477.48306839084177,477.5918520379337,476.98541824738817
2.880000000000002,0.484055996339,0.808716235011,18.0804382593,0.038595090362,0.05737249319,0.0,0.103852781244,0.477650626786,4.83182084174,0.111019000439,0.0483943233882,0.0,453.3999542442579,453.7550857779546,452.73341636555983,453.11562076385917
2.940000000000002,0.489037827656,0.838226390963,18.3741164196,0.0457882941579,0.0605818652305,0.0,0.0619182500337,0.506735988914,4.95685172895,0.133424477227,0.0621090713616,0.0,465.0966706156478,466.17141786265756,466.8279622746785,468.5850799670761
3.000000000000002,0.491486548911,0.869598882791,18.6744048754,0.0533837649036,0.064134173892,0.0,0.0193654116514,0.539789027813,5.05226501288,0.107220072741,0.0526552002016,0.0,459.5433188959145,458.79554371593173,459.71872664402963,457.65106505659975
3.0600000000000023,0.491719763841,0.902760938611,18.9741177191,0.0597782321632,0.067384412424,0.0,-0.0118458539661,0.566089937774,4.93860186917,0.105252075553,0.057040137267,0.0,390.2311924740852,390.64276138586007,391.39462997932577,391.22303996494094
3.1200000000000023,0.489653626299,0.937931432435,19.2725742586,0.0657883328477,0.0708708884729,0.0,-0.0573378531586,0.606842018896,5.0095552665,0.0873352035176,0.0601614592975,0.0,451.2682231301482,451.5224237840837,452.40866727719043,450.9718927808691
3.1800000000000024,0.484451521882,0.975975538089,19.579972729,0.0708574544035,0.074376583319,0.0,-0.116418407196,0.661844206258,5.23594680111,0.0780750984667,0.054716257344,0.0,497.94999858831756,497.55342876277933,499.34522191533057,498.6741410132118
3.2400000000000024,0.475596813658,1.01746315182,19.9012541841,0.0752485117749,0.0777347460408,0.0,-0.17905637538,0.721546910077,5.47222526722,0.0609709153979,0.0583637892416,0.0,503.80619087458524,504.0715976156561,503.2556548753007,502.0193457410955
3.3000000000000025,0.463466826519,1.06208883488,20.2295019861,0.0790121917564,0.081246609328,0.0,-0.22557743279,0.766291518356,5.46929829629,0.0660275209777,0.0588633631542,0.0,433.1444805653233,433.1889819143665,434.1339042514549,434.5609946102296
3.3600000000000025,0.448222695392,1.10971887974,20.5607391918,0.0829188768475,0.084749390123,0.0,-0.282874439019,0.821730292579,5.57134354133,0.0632141598376,0.0573947542639,0.0,466.670889842182,466.55841428389124,467.10553487761115,466.88894849753143
